Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain,Ridge Predicted Stress,RFR Predicted Stress,XGB Predicted Stress,SVR Predicted Stress,ANN Predicted Stress,SGD Predicted Stress
0.001,150,0.04132976,668.8054199,0.032705588,755.765123,799.41264,656.41986,744.3328945,695.3098,739.6930693
0.001,150,0.041315652,668.8084717,0.032691481,755.7121316,799.4054851,657.4026,744.2779282,695.27686,739.6364441
0.001,150,0.041372769,668.8571777,0.032748597,755.9266814,799.4567419,656.41986,744.5004743,695.4103,739.8657067
0.001,150,0.041354943,668.8538208,0.032730771,755.8597201,799.4536011,656.41986,744.4310173,695.36865,739.7941534
0.001,150,0.041428007,668.9035034,0.032803835,756.1341767,799.5026189,656.11194,744.715703,695.5393,740.087431
0.001,150,0.041400835,668.9000854,0.032776663,756.0321081,799.48912,656.2611,744.6098303,695.4758,739.9783631
0.001,150,0.0414299,668.9220581,0.032805728,756.1412875,799.5026189,656.11194,744.7230788,695.5437,740.0950295
0.001,150,0.041445445,668.9273682,0.032821273,756.1996805,799.5140773,656.11194,744.7836482,695.58,740.1574268
0.001,150,0.041466042,668.9337769,0.032841871,756.2770546,799.522742,654.95105,744.863906,695.6281,740.2401068
0.001,150,0.041488212,668.9421387,0.03286404,756.3603299,799.5368037,654.95105,744.950285,695.6799,740.3290928
0.001,150,0.041504838,668.9428101,0.032880666,756.4227836,799.5456554,654.95105,745.0150664,695.71875,740.3958292
0.001,150,0.041520767,668.9505005,0.032896595,756.4826191,799.5466974,654.95105,745.0771319,695.7559,740.459768
0.001,150,0.041542564,668.9712524,0.032918392,756.564497,799.5718471,654.95105,745.1620615,695.8068,740.5472607
0.001,150,0.041569915,668.991333,0.032945743,756.6672379,799.5916731,654.95105,745.2686316,695.87067,740.6570471
0.001,150,0.041577797,668.9928589,0.032953626,756.6968495,799.6061112,654.95105,745.2993469,695.88916,740.6886894
0.001,150,0.041601025,669.0100708,0.032976853,756.7840991,799.6362275,652.8604,745.3898483,695.94336,740.7819221
0.001,150,0.041628689,669.0256958,0.033004517,756.8880158,799.6753382,652.8604,745.4976379,696.008,740.8929649
0.001,150,0.041639473,669.0311279,0.033015301,756.9285247,799.7197591,652.8604,745.5396566,696.03314,740.9362517
0.001,150,0.041663881,669.0463867,0.03303971,757.0202143,799.7802514,652.8604,745.6347635,696.09015,741.034229
0.001,150,0.041676607,669.0490723,0.033052435,757.0680143,799.8038267,652.8604,745.6843451,696.11993,741.0853069
0.001,150,0.041731048,669.072937,0.033106877,757.2725195,799.9099963,653.69775,745.8964722,696.2471,741.3038361
0.001,150,0.04171209,669.0454102,0.033087919,757.2013059,799.8392843,653.69775,745.8226045,696.20276,741.227739
0.001,150,0.041747019,669.0483398,0.033122847,757.332509,799.9099963,654.1475,745.9586975,696.28436,741.3679394
0.001,150,0.041756764,669.0418701,0.033132592,757.369115,799.9204503,654.1475,745.9966678,696.3071,741.4070556
0.001,150,0.041771922,669.0407715,0.03314775,757.4260543,799.9337808,651.74835,746.0557293,696.34247,741.4678996
0.001,150,0.041807383,669.0561523,0.033183211,757.5592595,799.9493886,656.19495,746.1938991,696.42535,741.6102394
0.001,150,0.041821655,669.0668335,0.033197483,757.6128706,799.952967,656.19495,746.2495084,696.4587,741.6675269
0.001,150,0.041823689,669.0630493,0.033199517,757.6205111,799.952967,656.19495,746.2574336,696.4634,741.6756914
0.001,150,0.041860588,669.0744629,0.033236416,757.759118,799.9533418,657.22296,746.4012064,696.54956,741.8238033
0.001,150,0.041868094,669.0647583,0.033243923,757.7873172,799.9533418,657.22296,746.4304566,696.56714,741.8539362
0.001,150,0.041885704,669.0653687,0.033261532,757.8534634,799.9535644,657.5476,746.4990681,696.6082,741.9246184
0.001,150,0.041936617,669.0889282,0.033312446,758.0447161,799.9508394,657.5476,746.6974488,696.7272,742.1289863
0.001,150,0.041940596,669.0802612,0.033316424,758.059659,799.9508394,657.5476,746.7129487,696.73645,742.1449539
0.001,150,0.041933425,669.0689697,0.033309253,758.0327219,799.9508394,657.5476,746.6850077,696.7197,742.1161697
0.001,150,0.041982353,669.0875854,0.033358181,758.2165144,799.9493379,658.4555,746.8756501,696.834,742.3125658
0.001,150,0.041980866,669.06604,0.033356695,758.2109324,799.9493379,658.4555,746.8698601,696.8305,742.306601
0.001,150,0.041997235,669.0621338,0.033373063,758.272417,799.9482054,660.1426,746.9336362,696.8687,742.3723019
0.001,150,0.042046566,669.097229,0.033422394,758.4577233,799.8696564,658.99445,747.1258489,696.98395,742.5703156
0.001,150,0.042033739,669.0861206,0.033409568,758.4095438,799.9132077,658.99445,747.0758738,696.954,742.5188323
0.001,150,0.04207452,669.1199951,0.033450348,758.5627293,799.8696564,659.61163,747.2347685,697.04926,742.6825224
0.001,150,0.042089012,669.1446533,0.03346484,758.6171668,799.8680772,659.61163,747.291235,697.08307,742.7406931
0.001,150,0.042100538,669.1655273,0.033476366,758.6604629,799.8630651,659.61163,747.3361448,697.11,742.7869582
0.001,150,0.042111706,669.1828003,0.033487534,758.7024143,799.8534302,659.61163,747.3796596,697.1361,742.8317864
0.001,150,0.042139646,669.2206421,0.033515474,758.8073677,799.8181568,659.01587,747.4885247,697.20135,742.943937
0.001,150,0.042155359,669.2610474,0.033531187,758.8663918,799.8092391,659.01587,747.5497487,697.23804,743.0070087
0.001,150,0.042171754,669.3036499,0.033547582,758.9279777,799.808485,655.27716,747.6136299,697.2763,743.0728179
0.001,150,0.042192437,669.3439941,0.033568265,759.0056711,799.7996462,655.27716,747.6942189,697.32465,743.1558391
0.001,150,0.042209003,669.3834839,0.033584831,759.0678994,799.7996462,655.27716,747.7587665,697.36334,743.2223348
0.001,150,0.042228859,669.4249878,0.033604687,759.1424862,799.7990218,655.27716,747.8361332,697.40967,743.3020364
0.001,150,0.042272445,669.4723511,0.033648273,759.306212,799.7973812,655.27716,748.0059612,697.5115,743.4769898
0.001,150,0.042275064,669.4783936,0.033650892,759.31605,799.7971162,655.27716,748.0161658,697.5176,743.4875024
0.001,150,0.042294137,669.4855957,0.033669965,759.3876956,799.7971162,655.27716,748.0904816,697.56213,743.5640611
0.001,150,0.042317525,669.4730225,0.033693353,759.4755499,799.7987281,655.1297,748.1816103,697.61676,743.6579401
0.001,150,0.042339686,669.4544678,0.033715514,759.5587952,799.8033948,655.1297,748.2679582,697.6685,743.7468939
0.001,150,0.042363439,669.4334717,0.033739267,759.6480207,799.8205834,656.3134,748.3605091,697.724,743.8422381
0.001,150,0.042378463,669.4058228,0.033754291,759.7044566,799.8388782,653.4912,748.4190484,697.7591,743.9025441
0.001,150,0.042394944,669.387146,0.033770772,759.7663656,799.8993766,653.4912,748.4832648,697.79755,743.9686986
0.001,150,0.042413089,669.3792114,0.033788918,759.834529,799.908698,653.4912,748.5539687,697.83997,744.0415363
0.001,150,0.042432476,669.3740234,0.033808304,759.9073503,799.9546354,653.4912,748.629504,697.88525,744.1193513
0.001,150,0.0424481,669.3673096,0.033823928,759.9660401,799.9814634,653.4912,748.6903812,697.92175,744.1820658
0.001,150,0.042455792,669.3700562,0.033831621,759.994938,799.9947633,653.4912,748.7203561,697.9397,744.2129453
0.001,150,0.042497694,669.3966675,0.033873523,760.1523381,800.0933444,651.1328,748.8836226,698.0376,744.3811392
0.001,150,0.042494107,669.4053955,0.033869935,760.1388602,800.0711296,651.1328,748.8696423,698.0292,744.366737
0.001,150,0.042525206,669.4360352,0.033901034,760.25568,800.1364246,652.9997,748.9908161,698.1018,744.4915679
0.001,150,0.042563118,669.4767456,0.033938946,760.3980921,800.2375926,652.9997,749.138536,698.19037,744.6437459
0.001,150,0.042554393,669.4824829,0.033930222,760.3653214,800.2375926,652.9997,749.1045439,698.17,744.608728
0.001,150,0.042575952,669.5106812,0.03395178,760.4463016,800.2520828,652.9997,749.1885422,698.22034,744.6952614
0.001,150,0.04261104,669.5396729,0.033986868,760.5781057,800.2895444,652.60046,749.3252587,698.3023,744.836104
0.001,150,0.042592257,669.5317383,0.033968085,760.5075495,800.2708326,652.60046,749.2520728,698.2584,744.7607093
0.001,150,0.042656533,669.5743408,0.034032362,760.7489987,800.3728647,652.60046,749.502521,698.40857,745.0187161
0.001,150,0.042642243,669.5603027,0.034018071,760.6953162,800.3716691,652.60046,749.4468377,698.3751,744.9613522
0.001,150,0.04265704,669.5657959,0.034032868,760.7508995,800.3728647,652.60046,749.5044925,698.4097,745.0207471
0.001,150,0.042688955,669.5751343,0.034064783,760.8707845,800.3837188,652.60046,749.6288458,698.48425,745.1488534
0.001,150,0.042705726,669.5776978,0.034081554,760.9337829,800.3867981,652.60046,749.6941921,698.52344,745.2161719
0.001,150,0.042736452,669.5773926,0.03411228,761.0492016,800.3897424,654.6962,749.8139125,698.5952,745.3395055
0.001,150,0.042757239,669.56604,0.034133067,761.1272856,800.4088901,654.55756,749.8949067,698.64374,745.4229441
0.001,150,0.042760588,669.5402832,0.034136416,761.1398658,800.4101286,650.1398,749.9079557,698.65155,745.4363869
0.001,150,0.042805985,669.5543213,0.034181813,761.3103944,800.4758188,654.65625,750.0848401,698.75757,745.6186097
0.001,150,0.042794652,669.5247192,0.03417048,761.2678233,800.4660783,652.848,750.0406823,698.73114,745.5731192
0.001,150,0.042840678,669.5510254,0.034216506,761.4407147,800.4782138,655.8762,750.2200174,698.8386,745.7578667
0.001,150,0.042843517,669.5545654,0.034219345,761.4513791,800.4782138,655.8762,750.2310793,698.8453,745.7692624
0.001,150,0.042862307,669.5772095,0.034238135,761.5219616,800.4794435,656.6366,750.3042924,698.8891,745.8446851
0.001,150,0.042868651,669.5950928,0.03424448,761.5457959,800.479261,656.6366,750.329015,698.90393,745.8701539
0.001,150,0.042904198,669.651123,0.034280026,761.6793204,800.4778887,657.3517,750.467516,698.98694,746.0128349
0.001,150,0.04290016,669.6912842,0.034275988,761.6641521,800.4778887,657.3517,750.4517824,698.97754,745.9966264
0.001,150,0.042943835,669.7662354,0.034319663,761.8282123,800.4850045,658.539,750.6219572,699.0795,746.1719371
0.001,150,0.042946745,669.809021,0.034322573,761.8391434,800.486857,659.2926,750.6332956,699.0863,746.1836177
0.001,150,0.042973641,669.8629761,0.034349469,761.9401751,800.4886124,658.3949,750.7380929,699.1492,746.2915778
0.001,150,0.042988382,669.8950195,0.03436421,761.995548,800.4969723,658.3949,750.7955296,699.1836,746.3507479
0.001,150,0.043015309,669.9191895,0.034391137,762.0966962,800.5039619,658.3949,750.9004476,699.24646,746.4588324
0.001,150,0.043003898,669.9133301,0.034379726,762.0538321,800.5031636,658.3949,750.8559859,699.2198,746.4130288
0.001,150,0.043068822,669.9535522,0.034444651,762.2977155,800.5051112,658.6826,751.1089589,699.37146,746.6736366
0.001,150,0.043054394,669.9412231,0.034430223,762.2435184,800.5051112,659.64343,751.0527418,699.33777,746.6157229
0.001,150,0.043088265,669.9539185,0.034464093,762.3707472,800.50554,658.6826,751.1847125,699.4169,746.7516765
0.001,150,0.043108169,669.9638672,0.034483997,762.4455143,800.5116276,658.6826,751.2622662,699.4634,746.8315707
0.001,150,0.043112781,669.9655762,0.034488609,762.4628387,800.5179043,658.6826,751.2802363,699.4741,746.8500832
0.001,150,0.043141738,669.9957886,0.034517566,762.5716124,800.5455524,658.6826,751.393064,699.54175,746.9663161
0.001,150,0.043171726,670.0205078,0.034547554,762.6842589,800.6004068,658.5569,751.5099089,699.61176,747.0866874
0.001,150,0.043161295,670.0169067,0.034537124,762.6450798,800.6004068,659.7434,751.4692696,699.5874,747.0448216
0.001,150,0.043221764,670.0360718,0.034597592,762.872221,800.6808755,657.24756,751.7048764,699.72864,747.287539
0.001,150,0.043219488,670.0158691,0.034595316,762.8636715,800.6808755,657.24756,751.6960082,699.7233,747.2784032
0.001,150,0.043230638,669.9780884,0.034606466,762.9055552,800.6808755,657.1577,751.739453,699.7494,747.3231591
0.001,150,0.043291494,669.9697876,0.034667322,763.1341538,800.6835812,658.26465,751.9765715,699.8915,747.567434
0.001,150,0.043295704,669.9266357,0.034671532,763.1499682,800.684143,658.26465,751.9929753,699.9013,747.5843328
0.001,150,0.043302454,669.8963013,0.034678282,763.1753238,800.6867561,655.452,752.019276,699.9171,747.6114272
0.001,150,0.043338906,669.8831787,0.034714734,763.3122516,800.6820168,659.55005,752.1613071,700.0022,747.7577449
0.001,150,0.043338191,669.850647,0.034714019,763.3095658,800.6820168,659.55005,752.1585212,700.00055,747.7548749
0.001,150,0.04334629,669.8414307,0.034722118,763.3399888,800.6820168,658.36365,752.190078,700.0195,747.7873841
0.001,150,0.043393072,669.8711548,0.0347689,763.51572,800.635787,657.0747,752.3723589,700.1287,747.9751662
0.001,150,0.043369301,669.8746338,0.034745129,763.426427,800.635787,658.36365,752.2797378,700.07324,747.8797498
0.001,150,0.043446139,669.9299316,0.034821967,763.7150602,800.5942897,658.4674,752.5791285,700.2527,748.1881762
0.001,150,0.043371029,669.8963013,0.034746857,763.432918,800.635787,658.36365,752.2864708,700.0773,747.886686
0.001,150,0.043440361,669.9672852,0.034816189,763.6933558,800.5942897,658.4674,752.5566152,700.2392,748.1649834
0.001,150,0.043416563,669.9833374,0.034792392,763.603965,800.6206282,658.1164,752.4638928,700.1836,748.0694627
0.001,150,0.043482218,670.0408325,0.034858046,763.8505868,800.5952649,658.4674,752.7197063,700.3369,748.3329966
0.001,150,0.043467462,670.0479736,0.03484329,763.7951576,800.5952649,658.4674,752.6622112,700.3025,748.2737663
0.001,150,0.043471754,670.0703125,0.034847582,763.81128,800.5952649,658.4674,752.6789345,700.3125,748.2909943
0.001,150,0.043543771,670.1400146,0.034919599,764.0818037,800.5971468,658.4674,752.9595406,700.4807,748.5800693
0.001,150,0.043489713,670.1244507,0.034865541,763.878741,800.5952649,658.4674,752.7489097,700.35443,748.3630814
0.001,150,0.043571636,670.1870728,0.034947464,764.1864754,800.6020813,657.16,753.0681135,700.5458,748.6919189
0.001,150,0.043522649,670.1809692,0.034898477,764.0024613,800.5952649,658.4674,752.8772411,700.43134,748.4952859
0.001,150,0.04359268,670.2315674,0.034968508,764.2655248,800.6334653,653.63245,753.1501091,700.5949,748.7763891
0.001,150,0.043575227,670.2172852,0.034951055,764.1999646,800.6020813,657.16,753.0821054,700.55414,748.7063331
0.001,150,0.043608543,670.234436,0.034984371,764.3251123,800.6542222,653.63245,753.2119175,700.63196,748.8400629
0.001,150,0.043636311,670.2487183,0.035012139,764.4294197,800.7099657,654.3179,753.3201124,700.69684,748.9515231
0.001,150,0.043640062,670.2405396,0.03501589,764.4435099,800.7275848,654.3179,753.3347278,700.70557,748.9665796
0.001,150,0.043670151,670.258606,0.03504598,764.5565395,800.7834421,654.3179,753.4519701,700.7759,749.0873603
0.001,150,0.043674283,670.2662964,0.035050111,764.5720572,800.7834421,654.3179,753.468066,700.7855,749.1039421
0.001,150,0.043739539,670.3109131,0.035115367,764.8171839,801.0099743,657.80444,753.7223287,700.9379,749.3658785
0.001,150,0.043717179,670.296814,0.035093008,764.7331949,800.9997935,652.38165,753.6352094,700.8857,749.2761298
0.001,150,0.043729089,670.2963867,0.035104917,764.7779297,801.0099743,652.57935,753.6816115,700.9135,749.3239323
0.001,150,0.043776434,670.3162231,0.035152262,764.9557758,801.0699577,656.2387,753.866086,701.0241,749.5139743
0.001,150,0.043772172,670.3069458,0.035148,764.9397661,801.0699577,656.2387,753.8494796,701.01416,749.4968667
0.001,150,0.043788012,670.300293,0.03516384,764.9992672,801.0858424,656.2387,753.9111984,701.05115,749.5604482
0.001,150,0.043823257,670.3151245,0.035199085,765.1316611,801.1483656,657.33844,754.0485266,701.1334,749.701921
0.001,150,0.04382671,670.3121948,0.035202539,765.1446356,801.1494465,657.33844,754.0619847,701.14154,749.7157853
0.001,150,0.043854915,670.3244629,0.035230743,765.2505808,801.1586992,658.9599,754.1718784,701.2074,749.8289956
0.001,150,0.043881882,670.3428955,0.03525771,765.3518792,801.170723,659.4434,754.2769523,701.2703,749.9372407
0.001,150,0.043891817,670.3491821,0.035267645,765.3891989,801.170723,659.4434,754.3156629,701.2936,749.9771196
0.001,150,0.043910373,670.3597412,0.035286201,765.4589024,801.1724217,658.7226,754.3879643,701.3369,750.051603
0.001,150,0.043939698,670.368103,0.035315527,765.5690622,801.1799221,658.7226,754.5022298,701.4054,750.1693171
0.001,150,0.043949474,670.3781738,0.035325302,765.6057809,801.2235815,658.7226,754.540317,701.4282,750.2085537
0.001,150,0.043985851,670.3867188,0.035361679,765.742427,801.2408095,658.7226,754.6820559,701.5132,750.3545703
0.001,150,0.044000071,670.383667,0.035375899,765.7958428,801.2445875,659.8939,754.7374625,701.5464,750.4116492
0.001,150,0.044005029,670.3616943,0.035380857,765.8144669,801.2445875,659.8939,754.7567808,701.558,750.4315505
0.001,150,0.044042833,670.357666,0.035418661,765.9564734,801.2445875,661.1271,754.9040799,701.64624,750.5832951
0.001,150,0.04408351,670.3500977,0.035459338,766.1092719,801.2445875,662.2201,755.0625733,701.7413,750.7465718
0.001,150,0.044060234,670.2971191,0.035436062,766.0218383,801.2445875,662.2201,754.9718809,701.6869,750.6531424
0.001,150,0.044080306,670.2868042,0.035456134,766.0972364,801.2445875,662.2201,755.0500892,701.73376,750.733711
0.001,150,0.044109151,670.2545166,0.035484979,766.2055894,801.2445875,662.2201,755.1624805,701.80115,750.8494943
0.001,150,0.044126723,670.2241211,0.035502551,766.2715966,801.2445875,662.2201,755.2309479,701.84216,750.920028
0.001,150,0.044162627,670.2438965,0.035538455,766.4064659,801.2439092,659.9445,755.3708438,701.926,751.064146
0.001,150,0.04415578,670.2563477,0.035531608,766.3807459,801.2439092,659.9445,755.3441652,701.91003,751.0366623
0.001,150,0.044183824,670.2911377,0.035559652,766.48609,801.2439092,658.581,755.4534355,701.9755,751.1492304
0.001,150,0.044217978,670.3674316,0.035593806,766.6143857,801.2439092,658.581,755.5865128,702.0553,751.2863239
0.001,150,0.04422335,670.4299316,0.035599178,766.634565,801.2439092,658.581,755.6074442,702.0679,751.307887
0.001,150,0.044241711,670.4632568,0.03561754,766.7035397,801.2440388,658.581,755.6789896,702.1108,751.3815918
0.001,150,0.044256173,670.4870605,0.035632001,766.7578608,801.2442679,658.581,755.7353353,702.14453,751.4396379
0.001,150,0.044281546,670.5303955,0.035657374,766.8531716,801.2469568,656.4095,755.8341984,702.2038,751.5414847
0.001,150,0.04429169,670.572998,0.035667518,766.8912764,801.2547481,656.4095,755.8737233,702.2275,751.5822025
0.001,150,0.044313952,670.6218262,0.03568978,766.9749011,801.2612659,656.4095,755.9604647,702.2795,751.6715618
