Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain
0.0001,200,0.05655,714.80264,0.04536
0.0001,200,0.05661,714.89719,0.04542
0.0001,200,0.0566,714.95099,0.04541
0.0001,200,0.05655,714.97273,0.04536
0.0001,200,0.05659,715.06156,0.0454
0.0001,200,0.05661,715.13223,0.04542
0.0001,200,0.05656,715.13963,0.04537
0.0001,200,0.05659,715.24009,0.0454
0.0001,200,0.05659,715.31767,0.0454
0.0001,200,0.05658,715.38988,0.04539
0.0001,200,0.05662,715.46164,0.04543
0.0001,200,0.05655,715.46046,0.04536
0.0001,200,0.05661,715.54263,0.04542
0.0001,200,0.0565,715.49001,0.04531
0.0001,200,0.05663,715.60646,0.04544
0.0001,200,0.05661,715.62395,0.04542
0.0001,200,0.05662,715.7102,0.04543
0.0001,200,0.05658,715.76932,0.04539
0.0001,200,0.05664,715.8854,0.04545
0.0001,200,0.05658,715.89486,0.04539
0.0001,200,0.0566,715.96279,0.04541
0.0001,200,0.05664,716.04795,0.04545
0.0001,200,0.05661,716.08689,0.04542
0.0001,200,0.05661,716.17396,0.04542
0.0001,200,0.0566,716.24687,0.04541
0.0001,200,0.05663,716.34687,0.04544
0.0001,200,0.05661,716.40238,0.04542
0.0001,200,0.05661,716.46766,0.04542
0.0001,200,0.05662,716.54777,0.04543
0.0001,200,0.05661,716.6076,0.04542
0.0001,200,0.05662,716.69277,0.04543
0.0001,200,0.05663,716.77894,0.04544
0.0001,200,0.05663,716.85519,0.04544
0.0001,200,0.05663,716.92836,0.04544
0.0001,200,0.05662,716.98738,0.04543
0.0001,200,0.05663,717.06117,0.04544
0.0001,200,0.05666,717.15828,0.04547
0.0001,200,0.05661,717.17474,0.04542
0.0001,200,0.05662,717.23705,0.04543
0.0001,200,0.05665,717.33285,0.04546
0.0001,200,0.05663,717.38948,0.04544
0.0001,200,0.05665,717.48834,0.04546
0.0001,200,0.05664,717.54955,0.04545
0.0001,200,0.05664,717.61058,0.04545
0.0001,200,0.05664,717.67932,0.04545
0.0001,200,0.05663,717.74567,0.04544
0.0001,200,0.05665,717.83139,0.04546
0.0001,200,0.05665,717.90858,0.04546
0.0001,200,0.05664,717.95791,0.04545
0.0001,200,0.05667,718.03142,0.04548
0.0001,200,0.05665,718.08858,0.04546
0.0001,200,0.05662,718.13241,0.04543
0.0001,200,0.05668,718.21501,0.04549
0.0001,200,0.05665,718.23913,0.04546
0.0001,200,0.05663,718.27401,0.04544
0.0001,200,0.05667,718.36155,0.04548
0.0001,200,0.05666,718.41074,0.04547
0.0001,200,0.0566,718.42427,0.04541
0.0001,200,0.05667,718.53396,0.04548
0.0001,200,0.05668,718.61394,0.04549
0.0001,200,0.05665,718.65851,0.04546
0.0001,200,0.05667,718.73614,0.04548
0.0001,200,0.05663,718.77346,0.04544
0.0001,200,0.05669,718.85103,0.0455
0.0001,200,0.05669,718.91858,0.0455
0.0001,200,0.05664,718.93666,0.04545
0.0001,200,0.05669,719.04668,0.0455
0.0001,200,0.05664,719.08779,0.04545
0.0001,200,0.05669,719.17419,0.0455
0.0001,200,0.05671,719.23177,0.04552
0.0001,200,0.05663,719.20837,0.04544
0.0001,200,0.0566,719.21024,0.04541
0.0001,200,0.05676,719.34956,0.04557
0.0001,200,0.05665,719.28834,0.04546
0.0001,200,0.05666,719.31868,0.04547
0.0001,200,0.05662,719.34017,0.04543
0.0001,200,0.05668,719.43023,0.04549
0.0001,200,0.0567,719.5057,0.04551
0.0001,200,0.05663,719.51317,0.04544
0.0001,200,0.05667,719.59185,0.04548
0.0001,200,0.05673,719.67471,0.04554
0.0001,200,0.05667,719.6781,0.04548
0.0001,200,0.05667,719.72589,0.04548
0.0001,200,0.05673,719.82706,0.04554
0.0001,200,0.05669,719.84803,0.0455
0.0001,200,0.05669,719.91475,0.0455
0.0001,200,0.05669,719.98081,0.0455
0.0001,200,0.0567,720.05422,0.04551
0.0001,200,0.0567,720.11888,0.04551
0.0001,200,0.05672,720.20483,0.04553
0.0001,200,0.05668,720.2314,0.04549
0.0001,200,0.05672,720.31548,0.04553
0.0001,200,0.05671,720.36004,0.04552
0.0001,200,0.05671,720.43757,0.04552
0.0001,200,0.05671,720.4961,0.04552
0.0001,200,0.05668,720.50742,0.04549
0.0001,200,0.05675,720.6154,0.04556
0.0001,200,0.05672,720.64076,0.04553
0.0001,200,0.05668,720.66313,0.04549
0.0001,200,0.05672,720.73658,0.04553
0.0001,200,0.05672,720.7905,0.04553
0.0001,200,0.05671,720.84631,0.04552
0.0001,200,0.05673,720.91825,0.04554
0.0001,200,0.05669,720.95801,0.0455
0.0001,200,0.05673,721.05098,0.04554
0.0001,200,0.05673,721.11847,0.04554
0.0001,200,0.0567,721.16518,0.04551
0.0001,200,0.05673,721.24252,0.04554
0.0001,200,0.05674,721.29056,0.04555
0.0001,200,0.05672,721.33104,0.04553
0.0001,200,0.05673,721.39041,0.04554
0.0001,200,0.05671,721.44291,0.04552
0.0001,200,0.05676,721.54815,0.04557
0.0001,200,0.0567,721.56418,0.04551
0.0001,200,0.05679,721.66312,0.0456
0.0001,200,0.05675,721.67635,0.04556
0.0001,200,0.05672,721.6906,0.04553
0.0001,200,0.05676,721.76727,0.04557
0.0001,200,0.05676,721.80656,0.04557
0.0001,200,0.05671,721.81427,0.04552
0.0001,200,0.05675,721.8828,0.04556
0.0001,200,0.05678,721.93872,0.04559
0.0001,200,0.05674,721.94784,0.04555
0.0001,200,0.05673,721.98299,0.04554
0.0001,200,0.05678,722.05806,0.04559
0.0001,200,0.05674,722.07277,0.04555
0.0001,200,0.05676,722.13253,0.04557
0.0001,200,0.05676,722.17818,0.04557
0.0001,200,0.05677,722.23619,0.04558
0.0001,200,0.05672,722.2479,0.04553
0.0001,200,0.05677,722.31611,0.04558
0.0001,200,0.05678,722.35638,0.04559
0.0001,200,0.05677,722.38247,0.04558
0.0001,200,0.05677,722.40955,0.04558
0.0001,200,0.05674,722.40796,0.04555
0.0001,200,0.05679,722.47158,0.0456
0.0001,200,0.05677,722.48185,0.04558
0.0001,200,0.05679,722.52002,0.0456
0.0001,200,0.05679,722.54199,0.0456
0.0001,200,0.05679,722.5608,0.0456
0.0001,200,0.05678,722.57295,0.04559
0.0001,200,0.05679,722.59728,0.0456
0.0001,200,0.05679,722.6053,0.0456
0.0001,200,0.05678,722.59621,0.04559
0.0001,200,0.05676,722.57526,0.04557
0.0001,200,0.05681,722.60114,0.04562
0.0001,200,0.0568,722.56529,0.04561
0.0001,200,0.05682,722.54306,0.04563
0.0001,200,0.0568,722.47791,0.04561
0.0001,200,0.05682,722.44295,0.04563
0.0001,200,0.0568,722.36511,0.04561
0.0001,200,0.05681,722.28515,0.04562
0.0001,200,0.05683,722.20199,0.04564
0.0001,200,0.05682,722.06599,0.04563
0.0001,200,0.05684,721.92482,0.04565
0.0001,200,0.05686,721.76102,0.04567
0.0001,200,0.05683,721.61295,0.04564
0.0001,200,0.05681,721.39764,0.04562
0.0001,200,0.05688,721.24547,0.04569
0.0001,200,0.05685,720.92757,0.04566
0.0001,200,0.05687,720.61577,0.04568
0.0001,200,0.05689,720.25318,0.0457
0.0001,200,0.0569,719.85174,0.04571
0.0001,200,0.0569,719.3917,0.04571
0.0001,200,0.05691,718.89601,0.04572
0.0001,200,0.05693,718.37866,0.04574
0.0001,200,0.05694,717.82469,0.04575
0.0001,200,0.05695,717.25428,0.04576
0.0001,200,0.05699,716.69387,0.0458
0.0001,200,0.05698,716.0923,0.04579
0.0001,200,0.05701,715.52309,0.04582
0.0001,200,0.05698,715.10582,0.04579
0.0001,200,0.05698,714.74275,0.04579
0.0001,200,0.05703,714.39549,0.04584
0.0001,200,0.05703,713.88222,0.04584
0.0001,200,0.057,713.53038,0.04581
0.0001,200,0.05706,713.33437,0.04587
0.0001,200,0.05705,713.01593,0.04586
0.0001,200,0.05702,712.66547,0.04583
0.0001,200,0.05708,712.40423,0.04589
0.0001,200,0.0571,712.0558,0.04591
0.0001,200,0.05705,711.81237,0.04586
0.0001,200,0.05707,711.63954,0.04588
0.0001,200,0.05712,711.49125,0.04593
0.0001,200,0.05707,711.24699,0.04588
0.0001,200,0.05708,711.0928,0.04589
0.0001,200,0.05713,710.98713,0.04594
0.0001,200,0.05711,710.87338,0.04592
0.0001,200,0.05708,710.7528,0.04589
0.0001,200,0.05712,710.65779,0.04593
0.0001,200,0.0571,710.5419,0.04591
0.0001,200,0.05718,710.54078,0.04599
0.0001,200,0.05713,710.48149,0.04594
0.0001,200,0.05712,710.4487,0.04593
0.0001,200,0.05714,710.44883,0.04595
0.0001,200,0.05712,710.41368,0.04593
0.0001,200,0.05717,710.44285,0.04598
0.0001,200,0.05714,710.4075,0.04595
0.0001,200,0.05712,710.40215,0.04593
0.0001,200,0.05717,710.45178,0.04598
0.0001,200,0.05717,710.48133,0.04598
0.0001,200,0.05713,710.48926,0.04594
0.0001,200,0.05716,710.5572,0.04597
0.0001,200,0.05719,710.60581,0.046
0.0001,200,0.05712,710.59149,0.04593
0.0001,200,0.05716,710.64363,0.04597
0.0001,200,0.0572,710.70037,0.04601
0.0001,200,0.05714,710.68795,0.04595
0.0001,200,0.05716,710.74286,0.04597
0.0001,200,0.05722,710.82176,0.04603
0.0001,200,0.05718,710.82741,0.04599
0.0001,200,0.05716,710.85451,0.04597
0.0001,200,0.0572,710.9384,0.04601
0.0001,200,0.05716,710.95977,0.04597
0.0001,200,0.05722,711.0399,0.04603
0.0001,200,0.05717,711.05,0.04598
0.0001,200,0.05716,711.11857,0.04597
0.0001,200,0.05722,711.20742,0.04603
0.0001,200,0.05718,711.23835,0.04599
0.0001,200,0.05717,711.29901,0.04598
0.0001,200,0.05719,711.37403,0.046
0.0001,200,0.05721,711.44706,0.04602
0.0001,200,0.05718,711.47819,0.04599
0.0001,200,0.05721,711.54293,0.04602
0.0001,200,0.0572,711.58484,0.04601
0.0001,200,0.0572,711.6625,0.04601
0.0001,200,0.05719,711.72693,0.046
0.0001,200,0.0572,711.80865,0.04601
0.0001,200,0.0572,711.86837,0.04601
0.0001,200,0.05723,711.95125,0.04604
0.0001,200,0.0572,712.00034,0.04601
0.0001,200,0.0572,712.06345,0.04601
0.0001,200,0.05721,712.13148,0.04602
0.0001,200,0.05721,712.19434,0.04602
0.0001,200,0.05722,712.27749,0.04603
0.0001,200,0.05722,712.34713,0.04603
0.0001,200,0.05722,712.42503,0.04603
0.0001,200,0.05722,712.49126,0.04603
0.0001,200,0.0572,712.54656,0.04601
0.0001,200,0.05719,712.58188,0.046
0.0001,200,0.05725,712.66769,0.04606
0.0001,200,0.05722,712.70909,0.04603
0.0001,200,0.05718,712.74129,0.04599
0.0001,200,0.05724,712.82027,0.04605
0.0001,200,0.05723,712.86689,0.04604
0.0001,200,0.05718,712.89222,0.04599
0.0001,200,0.05722,712.97561,0.04603
0.0001,200,0.05726,713.05867,0.04607
0.0001,200,0.05721,713.08549,0.04602
0.0001,200,0.05723,713.14436,0.04604
0.0001,200,0.05729,713.22424,0.0461
0.0001,200,0.05723,713.21415,0.04604
0.0001,200,0.05722,713.25867,0.04603
0.0001,200,0.05724,713.34701,0.04605
0.0001,200,0.05724,713.42625,0.04605
0.0001,200,0.0572,713.46959,0.04601
0.0001,200,0.05727,713.57891,0.04608
0.0001,200,0.05725,713.63291,0.04606
0.0001,200,0.05724,713.68302,0.04605
0.0001,200,0.05724,713.75641,0.04605
0.0001,200,0.05727,713.84081,0.04608
0.0001,200,0.05723,713.88311,0.04604
0.0001,200,0.05724,713.93476,0.04605
0.0001,200,0.0573,714.01089,0.04611
0.0001,200,0.05725,714.02033,0.04606
0.0001,200,0.05722,714.05356,0.04603
0.0001,200,0.05728,714.14935,0.04609
0.0001,200,0.05726,714.20788,0.04607
0.0001,200,0.05722,714.2315,0.04603
0.0001,200,0.05727,714.32123,0.04608
0.0001,200,0.05726,714.37115,0.04607
0.0001,200,0.05725,714.43852,0.04606
0.0001,200,0.05724,714.51072,0.04605
0.0001,200,0.05731,714.61359,0.04612
0.0001,200,0.05725,714.62375,0.04606
0.0001,200,0.05727,714.72269,0.04608
0.0001,200,0.05728,714.81493,0.04609
0.0001,200,0.05726,714.88592,0.04607
0.0001,200,0.0573,714.99106,0.04611
0.0001,200,0.05728,715.04956,0.04609
0.0001,200,0.05729,715.11116,0.0461
0.0001,200,0.05722,715.10421,0.04603
0.0001,200,0.05727,715.19329,0.04608
0.0001,200,0.0573,715.27,0.04611
0.0001,200,0.05725,715.29482,0.04606
0.0001,200,0.05729,715.38291,0.0461
0.0001,200,0.05718,715.35409,0.04599
0.0001,200,0.0573,715.49374,0.04611
0.0001,200,0.05731,715.54615,0.04612
0.0001,200,0.0572,715.53296,0.04601
0.0001,200,0.05727,715.64158,0.04608
0.0001,200,0.05732,715.72732,0.04613
0.0001,200,0.05727,715.75757,0.04608
0.0001,200,0.05727,715.79998,0.04608
0.0001,200,0.05734,715.89978,0.04615
0.0001,200,0.05728,715.91144,0.04609
0.0001,200,0.05726,715.94909,0.04607
0.0001,200,0.05732,716.04286,0.04613
0.0001,200,0.05731,716.08639,0.04612
0.0001,200,0.05722,716.07644,0.04603
0.0001,200,0.0573,716.187,0.04611
0.0001,200,0.05732,716.2652,0.04613
0.0001,200,0.05726,716.27974,0.04607
0.0001,200,0.05728,716.34241,0.04609
0.0001,200,0.05738,716.46528,0.04619
0.0001,200,0.05728,716.43829,0.04609
0.0001,200,0.05729,716.50678,0.0461
0.0001,200,0.05729,716.57746,0.0461
0.0001,200,0.0573,716.66416,0.04611
0.0001,200,0.05728,716.72145,0.04609
0.0001,200,0.05734,716.83081,0.04615
0.0001,200,0.05731,716.88546,0.04612
0.0001,200,0.05733,716.96802,0.04614
0.0001,200,0.05733,717.051,0.04614
0.0001,200,0.05732,717.12949,0.04613
0.0001,200,0.05735,717.22521,0.04616
0.0001,200,0.05737,717.32355,0.04618
0.0001,200,0.05725,717.27456,0.04606
0.0001,200,0.05735,717.39027,0.04616
0.0001,200,0.05736,717.4517,0.04617
0.0001,200,0.05728,717.44751,0.04609
0.0001,200,0.05732,717.52027,0.04613
0.0001,200,0.05738,717.61339,0.04619
0.0001,200,0.05731,717.62362,0.04612
0.0001,200,0.0573,717.66502,0.04611
0.0001,200,0.05737,717.76743,0.04618
0.0001,200,0.05732,717.78557,0.04613
0.0001,200,0.05733,717.86471,0.04614
0.0001,200,0.05734,717.94985,0.04615
0.0001,200,0.05733,718.02198,0.04614
0.0001,200,0.0574,718.12194,0.04621
0.0001,200,0.05734,718.11804,0.04615
0.0001,200,0.0573,718.14402,0.04611
0.0001,200,0.05737,718.24347,0.04618
0.0001,200,0.05735,718.28616,0.04616
0.0001,200,0.05729,718.28483,0.0461
0.0001,200,0.05735,718.3727,0.04616
0.0001,200,0.05739,718.44401,0.0462
0.0001,200,0.0573,718.42607,0.04611
0.0001,200,0.05735,718.51252,0.04616
0.0001,200,0.05739,718.59232,0.0462
0.0001,200,0.05733,718.61273,0.04614
0.0001,200,0.05736,718.71803,0.04617
0.0001,200,0.05734,718.78997,0.04615
0.0001,200,0.05735,718.87292,0.04616
0.0001,200,0.05737,718.96652,0.04618
0.0001,200,0.05738,719.04044,0.04619
0.0001,200,0.05737,719.08893,0.04618
0.0001,200,0.0573,719.08502,0.04611
0.0001,200,0.05736,719.18286,0.04617
0.0001,200,0.05739,719.26741,0.0462
0.0001,200,0.05734,719.28964,0.04615
0.0001,200,0.05733,719.33314,0.04614
0.0001,200,0.05746,719.4751,0.04627
0.0001,200,0.05734,719.43869,0.04615
0.0001,200,0.05734,719.48908,0.04615
0.0001,200,0.0574,719.57624,0.04621
0.0001,200,0.05737,719.59907,0.04618
0.0001,200,0.05736,719.66129,0.04617
0.0001,200,0.05738,719.75027,0.04619
0.0001,200,0.05736,719.82294,0.04617
0.0001,200,0.05738,719.91925,0.04619
0.0001,200,0.05737,719.9897,0.04618
0.0001,200,0.05737,720.06464,0.04618
0.0001,200,0.05738,720.15614,0.04619
0.0001,200,0.05737,720.23322,0.04618
0.0001,200,0.05737,720.30993,0.04618
0.0001,200,0.05739,720.38782,0.0462
0.0001,200,0.05737,720.41879,0.04618
0.0001,200,0.05741,720.53112,0.04622
0.0001,200,0.05738,720.58757,0.04619
0.0001,200,0.0574,720.67382,0.04621
0.0001,200,0.05739,720.73728,0.0462
0.0001,200,0.05739,720.80715,0.0462
0.0001,200,0.0574,720.89064,0.04621
0.0001,200,0.05739,720.96888,0.0462
0.0001,200,0.0574,721.06152,0.04621
0.0001,200,0.05741,721.14606,0.04622
0.0001,200,0.05742,721.22979,0.04623
0.0001,200,0.05742,721.30055,0.04623
0.0001,200,0.0574,721.36254,0.04621
0.0001,200,0.05742,721.44486,0.04623
0.0001,200,0.05743,721.52641,0.04624
0.0001,200,0.0574,721.56375,0.04621
0.0001,200,0.05745,721.66853,0.04626
0.0001,200,0.05741,721.71967,0.04622
0.0001,200,0.0574,721.78857,0.04621
0.0001,200,0.05746,721.90118,0.04627
0.0001,200,0.05743,721.93417,0.04624
0.0001,200,0.0574,721.97687,0.04621
0.0001,200,0.05741,722.04446,0.04622
0.0001,200,0.05744,722.1325,0.04625
0.0001,200,0.05742,722.18198,0.04623
0.0001,200,0.05742,722.22034,0.04623
0.0001,200,0.05748,722.30335,0.04629
0.0001,200,0.05742,722.31916,0.04623
0.0001,200,0.05746,722.41635,0.04627
0.0001,200,0.05745,722.47561,0.04626
0.0001,200,0.05745,722.52071,0.04626
0.0001,200,0.0574,722.51756,0.04621
0.0001,200,0.05749,722.62291,0.0463
0.0001,200,0.05744,722.63765,0.04625
0.0001,200,0.05745,722.70439,0.04626
0.0001,200,0.05745,722.75462,0.04626
0.0001,200,0.05747,722.81587,0.04628
0.0001,200,0.05744,722.83092,0.04625
0.0001,200,0.05746,722.86404,0.04627
0.0001,200,0.05748,722.91739,0.04629
0.0001,200,0.05746,722.94055,0.04627
0.0001,200,0.05745,722.96202,0.04626
0.0001,200,0.05745,723.00128,0.04626
0.0001,200,0.05746,723.04711,0.04627
0.0001,200,0.05751,723.10949,0.04632
0.0001,200,0.05744,723.07955,0.04625
0.0001,200,0.05744,723.10187,0.04625
0.0001,200,0.05753,723.18445,0.04634
0.0001,200,0.05747,723.15741,0.04628
0.0001,200,0.05746,723.16316,0.04627
0.0001,200,0.05748,723.19015,0.04629
0.0001,200,0.05744,723.16766,0.04625
0.0001,200,0.05754,723.24694,0.04635
0.0001,200,0.05746,723.18938,0.04627
0.0001,200,0.05744,723.18575,0.04625
0.0001,200,0.05752,723.24821,0.04633
0.0001,200,0.0575,723.2255,0.04631
0.0001,200,0.05755,723.25056,0.04636
0.0001,200,0.05747,723.18203,0.04628
0.0001,200,0.05747,723.15855,0.04628
0.0001,200,0.05755,723.19674,0.04636
0.0001,200,0.05752,723.14704,0.04633
0.0001,200,0.05739,723.02409,0.0462
0.0001,200,0.05759,723.13754,0.0464
0.0001,200,0.05742,722.99237,0.04623
0.0001,200,0.05757,723.06284,0.04638
0.0001,200,0.05752,722.97543,0.04633
0.0001,200,0.05753,722.89547,0.04634
0.0001,200,0.05751,722.77855,0.04632
0.0001,200,0.05753,722.66994,0.04634
0.0001,200,0.05753,722.51582,0.04634
0.0001,200,0.05755,722.34286,0.04636
0.0001,200,0.05756,722.13303,0.04637
0.0001,200,0.05755,721.88089,0.04636
0.0001,200,0.05757,721.62031,0.04638
0.0001,200,0.05761,721.33001,0.04642
0.0001,200,0.05758,721.05579,0.04639
0.0001,200,0.05755,720.82587,0.04636
0.0001,200,0.05765,720.64194,0.04646
0.0001,200,0.05758,720.24618,0.04639
0.0001,200,0.0576,719.78256,0.04641
0.0001,200,0.05762,719.26922,0.04643
0.0001,200,0.05766,718.88089,0.04647
0.0001,200,0.05761,718.43381,0.04642
0.0001,200,0.05766,717.8687,0.04647
0.0001,200,0.05767,717.24136,0.04648
0.0001,200,0.05771,716.6407,0.04652
0.0001,200,0.0577,716.0145,0.04651
0.0001,200,0.05769,715.38921,0.0465
0.0001,200,0.05775,714.89198,0.04656
0.0001,200,0.05774,714.3369,0.04655
0.0001,200,0.05777,713.83196,0.04658
0.0001,200,0.05777,713.33396,0.04658
0.0001,200,0.05776,712.87702,0.04657
0.0001,200,0.05781,712.51502,0.04662
0.0001,200,0.0578,712.16397,0.04661
0.0001,200,0.05781,711.87639,0.04662
0.0001,200,0.05782,711.62798,0.04663
0.0001,200,0.05781,711.40954,0.04662
0.0001,200,0.05783,711.26858,0.04664
0.0001,200,0.05786,711.22327,0.04667
0.0001,200,0.05779,711.09711,0.0466
0.0001,200,0.05786,711.07131,0.04667
0.0001,200,0.05783,710.97222,0.04664
0.0001,200,0.05787,710.93919,0.04668
0.0001,200,0.05787,710.90676,0.04668
0.0001,200,0.05782,710.85892,0.04663
0.0001,200,0.05787,710.89201,0.04668
0.0001,200,0.05788,710.90104,0.04669
0.0001,200,0.05782,710.86325,0.04663
0.0001,200,0.05786,710.89924,0.04667
0.0001,200,0.05794,710.96928,0.04675
0.0001,200,0.05784,710.90727,0.04665
0.0001,200,0.05785,710.93903,0.04666
0.0001,200,0.05791,711.00702,0.04672
0.0001,200,0.05788,711.0158,0.04669
0.0001,200,0.05785,711.02645,0.04666
0.0001,200,0.0579,711.09374,0.04671
0.0001,200,0.0579,711.12669,0.04671
0.0001,200,0.05782,711.10283,0.04663
0.0001,200,0.0579,711.18726,0.04671
0.0001,200,0.05793,711.24837,0.04674
0.0001,200,0.05785,711.23626,0.04666
0.0001,200,0.05786,711.28029,0.04667
0.0001,200,0.05795,711.39064,0.04676
0.0001,200,0.05786,711.36798,0.04667
0.0001,200,0.05787,711.41612,0.04668
0.0001,200,0.05792,711.48749,0.04673
0.0001,200,0.0579,711.50798,0.04671
0.0001,200,0.05786,711.51062,0.04667
0.0001,200,0.05791,711.60071,0.04672
0.0001,200,0.05789,711.6568,0.0467
0.0001,200,0.0579,711.73363,0.04671
0.0001,200,0.05791,711.81201,0.04672
0.0001,200,0.0579,711.88546,0.04671
0.0001,200,0.05788,711.9413,0.04669
0.0001,200,0.05791,712.0299,0.04672
0.0001,200,0.05791,712.10643,0.04672
0.0001,200,0.0579,712.17165,0.04671
0.0001,200,0.05792,712.26403,0.04673
0.0001,200,0.05789,712.31638,0.0467
0.0001,200,0.05792,712.39514,0.04673
0.0001,200,0.05787,712.39505,0.04668
0.0001,200,0.05793,712.48934,0.04674
0.0001,200,0.0579,712.54356,0.04671
0.0001,200,0.05793,712.63816,0.04674
0.0001,200,0.05795,712.73722,0.04676
0.0001,200,0.0579,712.75863,0.04671
0.0001,200,0.05792,712.84995,0.04673
0.0001,200,0.05793,712.93192,0.04674
0.0001,200,0.05794,713.01276,0.04675
0.0001,200,0.05794,713.08718,0.04675
0.0001,200,0.05796,713.17821,0.04677
0.0001,200,0.05792,713.22321,0.04673
0.0001,200,0.05797,713.33699,0.04678
0.0001,200,0.05788,713.31645,0.04669
0.0001,200,0.05794,713.4162,0.04675
0.0001,200,0.05798,713.49093,0.04679
0.0001,200,0.0579,713.48756,0.04671
0.0001,200,0.05793,713.56437,0.04674
0.0001,200,0.058,713.67662,0.04681
0.0001,200,0.05793,713.67542,0.04674
0.0001,200,0.05792,713.72125,0.04673
0.0001,200,0.058,713.84774,0.04681
0.0001,200,0.05796,713.87445,0.04677
0.0001,200,0.05786,713.84943,0.04667
0.0001,200,0.05796,713.97867,0.04677
0.0001,200,0.05797,714.02329,0.04678
0.0001,200,0.0579,714.0122,0.04671
0.0001,200,0.05796,714.10853,0.04677
0.0001,200,0.05798,714.19412,0.04679
0.0001,200,0.05794,714.21128,0.04675
0.0001,200,0.05793,714.26535,0.04674
0.0001,200,0.05805,714.39235,0.04686
0.0001,200,0.05793,714.3517,0.04674
0.0001,200,0.05789,714.37243,0.0467
0.0001,200,0.05798,714.48683,0.04679
0.0001,200,0.05795,714.53622,0.04676
0.0001,200,0.05802,714.6761,0.04683
0.0001,200,0.05795,714.67652,0.04676
0.0001,200,0.05796,714.74173,0.04677
0.0001,200,0.05796,714.82264,0.04677
0.0001,200,0.05798,714.91648,0.04679
0.0001,200,0.05795,714.97284,0.04676
0.0001,200,0.05797,715.06516,0.04678
0.0001,200,0.05797,715.13861,0.04678
0.0001,200,0.05797,715.21789,0.04678
0.0001,200,0.05799,715.31085,0.0468
0.0001,200,0.05796,715.37134,0.04677
0.0001,200,0.05798,715.45502,0.04679
0.0001,200,0.05799,715.54392,0.0468
0.0001,200,0.05795,715.57973,0.04676
0.0001,200,0.058,715.66959,0.04681
0.0001,200,0.058,715.74706,0.04681
0.0001,200,0.05799,715.81547,0.0468
0.0001,200,0.05799,715.89755,0.0468
0.0001,200,0.05802,716.00245,0.04683
0.0001,200,0.05799,716.06132,0.0468
0.0001,200,0.05799,716.13553,0.0468
0.0001,200,0.05797,716.19518,0.04678
0.0001,200,0.05801,716.29754,0.04682
0.0001,200,0.05799,716.36057,0.0468
0.0001,200,0.058,716.44203,0.04681
0.0001,200,0.05801,716.53024,0.04682
0.0001,200,0.05801,716.61338,0.04682
0.0001,200,0.05802,716.70111,0.04683
0.0001,200,0.05801,716.78088,0.04682
0.0001,200,0.05805,716.86251,0.04686
0.0001,200,0.05804,716.89652,0.04685
0.0001,200,0.05791,716.85431,0.04672
0.0001,200,0.05804,716.98995,0.04685
0.0001,200,0.05804,717.03419,0.04685
0.0001,200,0.05797,717.02734,0.04678
0.0001,200,0.05801,717.10607,0.04682
0.0001,200,0.05807,717.20282,0.04688
0.0001,200,0.05799,717.19337,0.0468
0.0001,200,0.058,717.25899,0.04681
0.0001,200,0.05807,717.3662,0.04688
0.0001,200,0.05804,717.3943,0.04685
0.0001,200,0.05796,717.37519,0.04677
0.0001,200,0.05808,717.50652,0.04689
0.0001,200,0.05805,717.52985,0.04686
0.0001,200,0.05798,717.53474,0.04679
0.0001,200,0.05804,717.63132,0.04685
